flight_id,record_id,ALT [ft],Q_1 [lb/h],Q_2 [lb/h],TLA_1 [deg],TLA_2 [deg],NAIV_1 [bool],NAIV_2 [bool],M [Mach],Duree_min,Consommation_totale_kg,AntiIce_ON
Aircraft_01.h5,record_240,517,513.5145436830948,532.9221755886113,-0.0579332543,-0.11028609068096712,0.0,0.0,0.1889826165,8.616666666666667,68.16577852727777,0
Aircraft_01.h5,record_241,1173,900.3921938738687,979.3054105505541,1.9405714020919695,1.8822627916686276,0.0,0.0,0.197199252,19.55,277.81064679363203,0
Aircraft_01.h5,record_242,1618,738.4344238554413,765.462138044173,1.2787852847179482,1.1965043092041039,0.0,0.0,0.180765981,26.966666666666665,306.59097693771247,0
Aircraft_01.h5,record_243,1514,801.9215477366076,858.2365043079154,1.4139387492008983,1.3800053212529197,0.0,0.0,0.1889826165,25.233333333333334,316.69280513068634,0
Aircraft_01.h5,record_244,2037,695.91270348465,742.0905138489425,1.0595102024499168,1.0914147310084537,0.0,0.0,0.197199252,33.95,369.07427240604414,0
Aircraft_01.h5,record_245,1168,777.1615805251575,846.4051558310616,2.18544273776738,2.191632866309024,0.0,0.0,0.1889826165,19.466666666666665,238.93285539840969,0
Aircraft_01.h5,record_246,1163,742.0367815842751,803.2411447312743,1.7674773365621155,1.7647973631473775,0.0,0.0,0.1889826165,19.383333333333333,226.4379430814762,0
Aircraft_01.h5,record_247,1479,736.5011952399999,793.5864089887058,1.8287166397902637,1.8276668688536581,0.0,0.0,0.1889826165,24.65,285.1329165105103,0
Aircraft_01.h5,record_248,1117,770.9273609619981,836.2191673797672,1.705872420662113,1.6844002923897765,0.0,0.0,0.1889826165,18.616666666666667,226.1890273970497,0
Aircraft_01.h5,record_249,1042,801.2454461843225,884.5248801950327,1.7023147474167564,1.6982449641012476,0.0,0.0,0.197199252,17.366666666666667,221.32425419615365,0
Aircraft_01.h5,record_25,680,435.74621753671767,457.00026586994113,-0.06824196572691173,-0.11017541832464703,0.0,0.0,0.1889826165,11.333333333333334,76.48916965915205,0
Aircraft_01.h5,record_250,1229,844.7361672337249,910.9377297025289,1.6244031975824738,1.6744548895399514,0.0,0.0,0.197199252,20.483333333333334,271.8683306956793,0
Aircraft_01.h5,record_251,1915,661.5909584813243,710.0274216669744,1.4129361055255876,1.4163304194328774,0.0,0.0,0.197199252,31.916666666666668,330.9519619477652,0
Aircraft_01.h5,record_252,1862,658.0394106128335,710.0975319949646,1.1638050288627069,1.241501550150548,0.0,0.0,0.1889826165,31.033333333333335,320.97568333246267,0
Aircraft_01.h5,record_253,1475,678.7148561965233,740.8012460867851,1.1670153299757153,1.2257891074228475,0.0,0.0,0.197199252,24.583333333333332,263.8124147510176,0
Aircraft_01.h5,record_254,1556,670.7974480553881,734.7860707266633,1.5789343584212983,1.5356929178403087,0.0,0.0,0.197199252,25.933333333333334,275.5682221628778,0
Aircraft_01.h5,record_255,1399,658.785036657218,722.305671214519,1.6723951547597855,1.6675666933935382,0.0,0.0,0.1889826165,23.316666666666666,243.44608978182632,0
Aircraft_01.h5,record_256,1411,786.377067235158,852.0717334016442,1.547027287114699,1.571235257869681,0.0,0.0,0.1889826165,23.516666666666666,291.2881210227752,0
Aircraft_01.h5,record_257,1414,753.750973629222,812.9088281832362,1.7552137205536493,1.7744947597853185,0.0,0.0,0.197199252,23.566666666666666,279.1174541368709,0
Aircraft_01.h5,record_258,1287,727.43925814239,796.5685078587785,2.179874860942906,2.0877038185927272,0.0,0.0,0.197199252,21.45,247.1317886880707,0
Aircraft_01.h5,record_259,1606,661.2163246929414,720.1968467525977,1.8120988064489791,1.7802679822931133,0.0,0.0,0.2054158875,26.766666666666666,279.5323136109149,0
Aircraft_01.h5,record_26,1540,675.0885860265195,729.788850504161,1.6155101770514289,1.6280297790196365,0.0,0.0,0.197199252,25.666666666666668,272.59760998163046,0
Aircraft_01.h5,record_260,1547,683.9527773249334,751.4726214910097,1.3054418131515322,1.2544665411714675,0.0,0.0,0.1889826165,25.783333333333335,279.79105491446353,0
Aircraft_01.h5,record_261,1320,707.0083265215212,766.9524344977393,1.2500065169463335,1.2407810850873484,0.0,0.0,0.197199252,22.0,245.1448301544911,0
Aircraft_01.h5,record_262,1417,653.3211067444234,703.3465646568186,1.2539830740557658,1.2894135314844037,0.0,0.0,0.197199252,23.616666666666667,242.21788739156418,0
Aircraft_01.h5,record_263,1698,620.9818017816538,674.8735022107373,1.3169272729234278,1.2223507235008129,0.0,0.0,0.197199252,28.3,277.24076088455035,0
Aircraft_01.h5,record_264,1172,854.1476871076381,932.7290081697337,1.596723532763311,1.5253351318588226,0.0,0.0,0.1889826165,19.533333333333335,263.86700152391813,0
Aircraft_01.h5,record_265,1431,714.8605879165507,773.6365742872063,1.5874440398379877,1.575193443925213,0.0,0.0,0.197199252,23.85,268.3802359073348,0
Aircraft_01.h5,record_266,1287,801.0792789251966,865.9199298814235,1.6703953280615853,1.661509528217902,0.0,0.0,0.1889826165,21.45,270.3191580807619,0
Aircraft_01.h5,record_267,731,866.0097179597592,957.9197568732695,3.2656761468353763,3.282445882279809,0.0,0.0,0.1889826165,12.183333333333334,167.9918853368685,0
Aircraft_01.h5,record_268,459,555.183907522963,579.913282526536,-0.29277119101150334,-0.20866068847224403,0.0,0.0,0.180765981,7.65,65.64605309018889,0
Aircraft_01.h5,record_269,1143,937.5257302137462,1015.3793381095293,1.6366169682380929,1.6227697546993702,0.0,0.0,0.1889826165,19.05,281.24852175090797,0
Aircraft_01.h5,record_27,1418,705.0258973334104,752.4924308489195,1.554678509081735,1.5075965046703668,0.0,0.0,0.1889826165,23.633333333333333,260.40729185748194,0
Aircraft_01.h5,record_270,638,525.234136542721,534.5235855108965,-0.22138130718401258,-0.225776243717116,0.0,0.0,0.180765981,10.633333333333333,85.19030125949804,0
Aircraft_01.h5,record_271,1700,788.6577124087953,860.0295202769317,1.3122768136956944,1.4043906880326942,0.0,0.0,0.197199252,28.333333333333332,353.1425768672925,0
Aircraft_01.h5,record_272,1609,744.9612791629484,811.731858768701,2.169778602005345,2.176144418885544,0.0,0.0,0.197199252,26.816666666666666,315.58906058263733,0
Aircraft_01.h5,record_273,1646,838.535379124904,898.4145950198008,1.8385185125241799,1.844832744493451,0.0,0.0,0.1889826165,27.433333333333334,360.2301234606987,0
Aircraft_01.h5,record_274,1385,703.2061486393011,758.9231131311884,1.826574855935509,1.8500074978552636,0.0,0.0,0.1889826165,23.083333333333332,255.15167736261796,0
Aircraft_01.h5,record_275,1649,737.5415921768781,809.880706469812,1.4991397700947002,1.4773366302411037,0.0,0.0,0.197199252,27.483333333333334,321.50845023597196,0
Aircraft_01.h5,record_276,1468,826.4006158578909,885.2829361312861,1.694405617624128,1.6793145573759538,0.0,0.0,0.197199252,24.466666666666665,316.60109935221334,0
Aircraft_01.h5,record_277,1899,693.5334923897378,742.6609487546918,1.39749408790257,1.3530694407663613,0.0,0.0,0.1889826165,31.65,343.63792796985064,0
Aircraft_01.h5,record_278,1520,765.8985378394789,819.4259853882685,1.871838692026237,1.8904688069616582,1.0,1.152732554,0.197199252,25.333333333333332,303.615997814633,1
Aircraft_01.h5,record_279,1060,924.599186401683,1003.4399636279849,1.8088729536945662,1.6858030461165094,0.0,0.0,0.1889826165,17.666666666666668,257.50436727463125,0
Aircraft_01.h5,record_28,2221,796.0111628337758,850.3636519196866,0.8393253025271591,0.855998393994318,0.0,0.0,0.197199252,37.016666666666666,460.72328063513396,0
Aircraft_01.h5,record_280,1148,778.1718562250384,848.1915486644878,1.4896113244141116,1.4246433178062543,0.0,0.0,0.180765981,19.133333333333333,235.24606475670726,0
Aircraft_01.h5,record_281,1498,840.9058647922029,899.5749264691001,1.8182146891262083,1.8772617469801736,0.0,0.0,0.1889826165,24.966666666666665,328.506474521821,0
Aircraft_01.h5,record_282,1076,910.6894453409889,995.0577268031524,1.6849747025737547,1.7191531689581785,0.0,0.0,0.197199252,17.933333333333334,258.3690217573758,0
Aircraft_01.h5,record_283,1839,790.6804310399217,844.4309069078673,1.5084823938025667,1.4821336314879827,0.0,0.0,0.1889826165,30.65,378.8715064062329,0
Aircraft_01.h5,record_284,1189,881.8338359828024,912.0984128771943,1.7255436846778132,1.771568707395879,0.0,0.0,0.1889826165,19.816666666666666,268.7514259630584,0
Aircraft_01.h5,record_285,751,1040.2971217985405,1122.087001536245,2.5334651811847406,2.551948280692437,0.0,0.0,0.197199252,12.516666666666667,204.61415127584053,0
Aircraft_01.h5,record_286,1022,971.1099332931976,1034.832081139679,2.119937629804834,2.081186971644873,0.0,0.0,0.1889826165,17.033333333333335,258.3046093653532,0
Aircraft_01.h5,record_287,711,1102.722712873114,1200.2891655758763,3.0006003509846413,2.938967842471955,0.0,0.0,0.1889826165,11.85,206.3139833839633,0
Aircraft_01.h5,record_288,611,711.060102638468,730.899616880131,-0.5083334909217021,-0.433200412840982,0.0,0.0,0.180765981,10.183333333333334,111.00875310599525,0
Aircraft_01.h5,record_289,2638,933.9799508097923,998.2525967022078,0.6360755082995982,0.7256546380530856,0.0,0.0,0.1889826165,43.96666666666667,642.2395848258402,0
Aircraft_01.h5,record_29,1592,772.5806101324473,839.6668777390703,1.251583912337701,1.2337818093203896,1.0,1.152732554,0.197199252,26.533333333333335,323.3982443137886,1
Aircraft_01.h5,record_290,941,933.9849876299767,998.376471762168,1.6808770409664826,1.8262827370405952,0.0,0.0,0.1889826165,15.683333333333334,229.10832801177062,0
Aircraft_01.h5,record_291,1139,990.0070138649833,1066.6582150552765,1.9072603890171553,1.9339127377908167,0.0,0.0,0.197199252,18.983333333333334,295.1550480150494,0
Aircraft_01.h5,record_292,787,893.9965177290978,923.1064536019517,1.7244234332021346,1.709848103657789,0.0,0.0,0.197199252,13.116666666666667,180.184386931933,0
Aircraft_01.h5,record_293,834,968.8071160407674,1063.7138506791846,2.630586531222159,2.6166936644835492,0.0,0.0,0.1889826165,13.9,213.5816663279411,0
Aircraft_01.h5,record_294,539,648.1499877961706,673.3725213622857,-0.2692015375135065,-0.2587542048271243,0.0,0.0,0.180765981,8.983333333333333,89.7482967966931,0
Aircraft_01.h5,record_295,1804,835.304939124714,909.1471810421507,1.0344875318274724,1.0756702398731042,0.0,0.0,0.197199252,30.066666666666666,396.5139514076873,0
Aircraft_01.h5,record_296,1283,692.7926469332439,747.8470483233359,1.452304955612549,1.4411337263734063,0.0,0.0,0.1889826165,21.383333333333333,232.88682443194588,0
Aircraft_01.h5,record_297,2536,498.82956718616407,539.4027333277255,0.9359464466181309,0.9047136606248503,0.0,0.0,0.197199252,42.266666666666666,331.7467453611971,0
Aircraft_01.h5,record_298,1141,821.6068187390429,899.7943354291604,1.7436741739875024,1.7139002385611044,0.0,0.0,0.180765981,19.016666666666666,247.4745936218861,0
Aircraft_01.h5,record_299,1851,538.3080144139514,585.4045824077839,0.9249853111460508,0.9372980838319611,0.0,0.0,0.197199252,30.85,262.0743719018644,0
Aircraft_01.h5,record_30,1825,621.6995907216876,673.4647641734311,0.9593683423582138,0.9741929066092274,1.0,1.152732554,0.1889826165,30.416666666666668,297.8177907971377,1
Aircraft_01.h5,record_300,1334,617.8971576257271,674.6725077235562,1.2443924053314845,1.2903915829585908,0.0,0.0,0.197199252,22.233333333333334,217.25644787960545,0
Aircraft_01.h5,record_301,848,844.442352655585,916.8050255841321,2.6663780291575003,2.663795627020071,0.0,0.0,0.1889826165,14.133333333333333,188.18244089732005,0
Aircraft_01.h5,record_302,786,553.8916712293639,577.0747577970891,-0.21318847930956747,-0.26053749020310435,0.0,0.0,0.1889826165,13.1,112.00441584370108,0
Aircraft_01.h5,record_303,1596,851.9167850203859,907.558836841223,2.3350658787988596,2.266134017949424,0.0,0.0,0.197199252,26.6,353.81726938034325,0
Aircraft_01.h5,record_304,1315,728.7062418607209,792.7197431960517,1.573440753363985,1.5148907191702967,0.0,0.0,0.1889826165,21.916666666666668,252.08062551923365,0
Aircraft_01.h5,record_305,1103,872.7014802708902,938.342821931873,2.5561748506979334,2.434667334380961,0.0,0.0,0.197199252,18.383333333333333,251.6908759607238,0
Aircraft_01.h5,record_306,363,661.9559600193057,694.3472133636805,-0.30980725412440785,-0.38800916764231413,0.0,0.0,0.1889826165,6.05,62.03350045963116,0
Aircraft_01.h5,record_307,873,889.8855961730767,953.0596425001787,2.599895804084078,2.610871932676541,0.0,0.0,0.1889826165,14.55,202.71671504981774,0
Aircraft_01.h5,record_308,479,664.433879463599,690.9707148662046,-0.5808080872640085,-0.5535709915054281,0.0,0.0,0.1889826165,7.983333333333333,81.80264613329058,0
Aircraft_01.h5,record_309,1311,947.5277727319725,1030.2028160420382,1.708849822336171,1.71590256633791,0.0,0.0,0.197199252,21.85,326.68764324877515,0
Aircraft_01.h5,record_31,1208,735.418105247,790.0388356886887,1.7161096014648014,1.7084171395527814,0.0,0.0,0.1889826165,20.133333333333333,232.18265506152895,0
Aircraft_01.h5,record_310,449,584.7817560423875,610.196981356971,-0.4977872941857462,-0.48475553765055684,0.0,0.0,0.180765981,7.483333333333333,67.6035347664022,0
Aircraft_01.h5,record_311,1503,804.9080926821185,856.7234638442421,2.1958052457478114,2.208054871973054,0.0,0.0,0.197199252,25.05,314.6709110624504,0
Aircraft_01.h5,record_312,1211,766.7812074637885,828.679219218986,2.069800655568076,2.025683358197754,0.0,0.0,0.1889826165,20.183333333333334,243.4406311045363,0
Aircraft_01.h5,record_313,1207,877.0893272891268,954.1026790366263,2.2113223961532897,2.0972318033851867,0.0,0.0,0.197199252,20.116666666666667,278.4864310421406,0
Aircraft_01.h5,record_314,972,933.2670011287984,1010.3937058155143,2.923626711137161,2.792275573455741,0.0,0.0,0.197199252,16.2,238.03981579375682,0
Aircraft_01.h5,record_315,1619,854.0127800518641,923.2663168494923,1.251265256152897,1.2225884741911799,0.0,0.0,0.1889826165,26.983333333333334,362.54787783805557,0
Aircraft_01.h5,record_316,1229,758.3145748223726,839.6388584302164,1.1240371213061189,1.1378204276993817,0.0,0.0,0.180765981,20.483333333333334,247.44511676451987,0
Aircraft_01.h5,record_317,1152,833.8138225277361,920.4610219677361,4.213185861110851,4.287835273161997,0.0,0.0,0.1889826165,19.2,254.63201128460489,0
Aircraft_01.h5,record_318,1384,863.4105434949307,927.2314648165607,1.6952927835976446,1.710571423640636,0.0,0.0,0.197199252,23.066666666666666,312.2538087584144,0
Aircraft_01.h5,record_319,1390,777.9796459647309,848.3820539125985,1.4798570507032518,1.4767228199670217,0.0,0.0,0.197199252,23.166666666666668,284.83596446593145,0
Aircraft_01.h5,record_32,2883,791.807534612004,832.4142051508123,1.1045377832658758,1.1021384663864378,1.0,1.152732554,0.197199252,48.05,590.0011348954818,1
Aircraft_01.h5,record_320,1255,829.9627999267951,905.7980858749196,1.6605286350826616,1.6013490079809882,0.0,0.0,0.197199252,20.916666666666668,274.471028027577,0
Aircraft_01.h5,record_321,1427,905.0108714039019,974.3893507873245,1.6024898390893205,1.5478937351070918,0.0,0.0,0.197199252,23.783333333333335,337.9139589635001,0
Aircraft_01.h5,record_322,1580,743.3890991954836,796.4851868523241,1.3779754534804811,1.3708694631745695,0.0,0.0,0.197199252,26.333333333333332,306.5527661966821,0
Aircraft_01.h5,record_323,1064,958.7382321495489,1045.572732866534,2.674403745025752,2.641124792931617,0.0,0.0,0.1889826165,17.733333333333334,268.7012061319899,0
Aircraft_01.h5,record_324,1285,865.5954079465214,936.4438223057493,1.926260417564934,1.9357731931737276,0.0,0.0,0.1889826165,21.416666666666668,291.7630259470099,0
Aircraft_01.h5,record_325,1486,654.3262974130874,708.0638875906809,1.6556357225167027,1.5958623271649126,0.0,0.0,0.1889826165,24.766666666666666,255.08398976422126,0
Aircraft_01.h5,record_326,1333,837.7087642783196,901.2673776409843,2.0721764579299027,2.058408074612393,0.0,0.0,0.197199252,22.216666666666665,292.0698036107109,0
Aircraft_01.h5,record_327,1460,810.5192686246355,876.1634243099671,2.146450880001699,2.142181278520411,0.0,0.0,0.1889826165,24.333333333333332,310.27667584395687,0
Aircraft_01.h5,record_328,1411,803.5284228720056,860.1285105572274,1.5608557208838274,1.608417649856981,0.0,0.0,0.1889826165,23.516666666666666,295.7696950779095,0
Aircraft_01.h5,record_329,1355,870.2192459772576,928.979475914834,1.5166028117186277,1.5213058803333877,0.0,0.0,0.1889826165,22.583333333333332,307.1717802013742,0
Aircraft_01.h5,record_33,1561,678.6512841212505,725.0222453077822,1.5122249453301604,1.5262758934903011,0.0,0.0,0.213632523,26.016666666666666,276.0780626217689,0
Aircraft_01.h5,record_330,1173,907.2766942897324,973.4107417395466,1.8544172939922936,2.2905020869737767,0.0,0.0,0.180765981,19.55,277.9569393450055,0
Aircraft_01.h5,record_331,1212,889.2204588074324,967.574691964396,1.740531013882756,1.7041076312287957,1.0,1.152732554,0.197199252,20.2,283.54990009639477,1
Aircraft_01.h5,record_332,1202,826.6806016455241,885.8775069534508,1.8684968630621301,1.7946295539604826,0.0,0.0,0.197199252,20.033333333333335,259.36577623053967,0
Aircraft_01.h5,record_333,933,834.6549198789453,920.0390947611918,2.89610387331865,2.842157023012283,0.0,0.0,0.197199252,15.55,206.27468090747487,0
Aircraft_01.h5,record_334,498,632.8899356686746,668.8711421831164,-0.33317437814297196,-0.30953574907919684,0.0,0.0,0.180765981,8.3,81.68146349745136,0
Aircraft_01.h5,record_335,1599,834.3762244010555,900.6160846858936,1.2370977995138461,1.2637420241618889,0.0,0.0,0.1889826165,26.65,349.54967547497904,0
Aircraft_01.h5,record_336,1160,750.6112434936346,822.6927499243241,1.397929426259,1.346049198184138,0.0,0.0,0.180765981,19.333333333333332,229.9500560498969,0
Aircraft_01.h5,record_337,1911,768.7569868054716,814.4247310629116,1.8222024469715752,1.7590427703579592,0.0,0.0,0.197199252,31.85,381.201269873628,0
Aircraft_01.h5,record_338,1124,877.8502209456797,964.6593057227118,2.0353333562293954,1.9807297177904095,0.0,0.0,0.1889826165,18.733333333333334,260.9389670255332,0
Aircraft_01.h5,record_339,2792,735.7253428094842,783.9150889736791,1.025455950629248,1.0294357494024358,0.0,0.0,0.197199252,46.53333333333333,534.587918253228,0
Aircraft_01.h5,record_34,1458,725.483094570469,779.420679077838,1.635124381138066,1.6517891320663376,0.0,0.0,0.1889826165,24.3,276.4579865611566,0
Aircraft_01.h5,record_340,1380,787.8867517774609,838.2865394517274,2.231076792083493,2.161531698552058,1.0,1.152732554,0.197199252,23.0,282.75402494750483,1
Aircraft_01.h5,record_341,1406,807.7417091465718,861.0858171375136,1.6357450231174395,1.6151675926783076,0.0,0.0,0.197199252,23.433333333333334,295.6375950874902,0
Aircraft_01.h5,record_342,1541,737.0690970663102,811.7791125730773,1.52559574701159,1.5347462688134201,0.0,0.0,0.1889826165,25.683333333333334,300.7283575281945,0
Aircraft_01.h5,record_343,1022,852.3897049411116,941.5294950499334,2.2608707578289633,2.2479236391576127,0.0,0.0,0.197199252,17.033333333333335,231.00248903141932,0
Aircraft_01.h5,record_344,550,664.1744147619927,687.1753077042473,-0.47892894663861824,-0.46022177215920007,0.0,0.0,0.197199252,9.166666666666666,93.64688411724963,0
Aircraft_01.h5,record_345,1427,787.7973088257828,839.9435000514815,2.2673784718663494,2.1963645626711426,0.0,0.0,0.197199252,23.783333333333335,292.66589117078485,0
Aircraft_01.h5,record_346,1304,888.3730043198037,947.0724951060736,2.4778461595658743,2.443263916354893,0.0,0.0,0.197199252,21.733333333333334,301.5657186244888,0
Aircraft_01.h5,record_347,1712,833.6655021821215,903.3021153301917,1.1395592943073716,1.164749431282208,0.0,0.0,0.213632523,28.533333333333335,374.6781505120135,0
Aircraft_01.h5,record_348,1512,810.2487355570211,875.108061169582,1.476531671762434,1.6253343082700265,0.0,0.0,0.1889826165,25.2,321.0750312591416,0
Aircraft_01.h5,record_349,2402,702.9894349236969,754.3248343920833,0.9769640183087095,0.87814464715219,0.0,0.0,0.197199252,40.03333333333333,441.05129941723743,0
Aircraft_01.h5,record_35,1653,719.612067799245,771.1128986823667,1.6398019896184275,1.6514657446281307,0.0,0.0,0.197199252,27.55,310.47973863914694,0
Aircraft_01.h5,record_350,1232,768.051466075052,836.9331764090908,1.7369442971036364,1.6002180550560066,0.0,0.0,0.1889826165,20.533333333333335,249.1405819308106,0
Aircraft_01.h5,record_351,799,885.4172581574068,971.1101455134618,2.7226019261732417,2.7242260874952944,0.0,0.0,0.1889826165,13.316666666666666,186.90074346961538,0
Aircraft_01.h5,record_352,465,620.1517085080947,642.1768675915527,-0.2661690419064947,-0.2484526789786237,0.0,0.0,0.180765981,7.75,73.95852686748304,0
Aircraft_01.h5,record_353,1478,715.1559683684818,788.6126266217428,1.0571917377375915,1.06150341430931,0.0,0.0,0.1889826165,24.633333333333333,280.03887886343205,0
Aircraft_01.h5,record_354,1086,741.5117331081694,811.2443779613554,1.7290569168262617,1.713127939170663,0.0,0.0,0.197199252,18.1,212.46918789622814,0
Aircraft_01.h5,record_355,1613,845.5756766181278,913.469908095013,1.6239987764592687,1.5637237687926473,0.0,0.0,0.197199252,26.883333333333333,357.4986013447556,0
Aircraft_01.h5,record_356,1714,589.3071167047327,638.1864499244155,1.4342773043273398,1.417167728290782,0.0,0.0,0.197199252,28.566666666666666,265.0897452368902,0
Aircraft_01.h5,record_357,1920,596.0379617728124,643.5720738406,1.427246066820396,1.5861038778821877,0.0,0.0,0.197199252,32.0,299.8811708127781,0
Aircraft_01.h5,record_358,1461,756.6180535904778,816.7254708611416,1.7464278890028613,1.7429622035642436,0.0,0.0,0.197199252,24.35,289.6254079202248,0
Aircraft_01.h5,record_359,2617,393.43854449580436,408.03977298378294,0.9027758719745663,0.9183516601768897,0.0,0.0,0.197199252,43.61666666666667,264.2764023206722,0
Aircraft_01.h5,record_36,1254,678.5152863324657,755.1020134929889,1.7133921654910846,1.6905976936636362,0.0,0.0,0.213632523,20.9,226.51327282807895,0
Aircraft_01.h5,record_360,1872,555.8565958946838,583.3272758453462,1.207976436107703,1.2209000082207802,0.0,0.0,0.1889826165,31.2,268.6968391901579,0
Aircraft_01.h5,record_361,2689,636.2398486213463,688.598730871274,0.8357426704548235,0.797720875293559,0.0,0.0,0.1889826165,44.81666666666667,448.86594182567876,0
Aircraft_01.h5,record_362,2148,505.7001634355754,545.5425465300298,0.8636316275327283,0.866506713616704,0.0,0.0,0.1889826165,35.8,284.51171903490217,0
Aircraft_01.h5,record_363,1950,774.0260977667077,830.0801706352,1.2552383354500412,1.238096034049477,0.0,0.0,0.197199252,32.5,394.1219590191856,0
Aircraft_01.h5,record_364,1359,900.2191339611421,979.2599972030611,1.5400611416079766,1.4983867123190286,0.0,0.0,0.1889826165,22.65,321.8250535187951,0
Aircraft_01.h5,record_365,996,931.6835814484177,1026.3343374631968,2.3907588268477107,2.357313424013876,0.0,0.0,0.197199252,16.6,245.7190830054048,0
Aircraft_01.h5,record_366,635,615.0723089696756,640.3569169322457,-0.19033126790655122,-0.18122616746696066,0.0,0.0,0.1889826165,10.583333333333334,100.44512081428283,0
Aircraft_01.h5,record_367,2304,575.6134418006493,623.4273521166284,1.3567042834248264,1.4146274798681773,0.0,0.0,0.1889826165,38.4,348.0801995484965,0
Aircraft_01.h5,record_368,1578,664.2897047561318,722.6530179910976,1.5207809671550192,1.5661583450477947,0.0,0.0,0.197199252,26.3,275.75818413257167,0
Aircraft_01.h5,record_369,2923,600.331993957898,653.0851092926308,0.6922657222683545,0.6251915795375779,0.0,0.0,0.197199252,48.71666666666667,461.6228706525348,0
Aircraft_01.h5,record_37,1202,436.66007538086524,452.6270925821631,-0.25177348902856905,-0.1844610240074543,0.0,0.0,0.180765981,20.033333333333335,134.68194477750126,0
Aircraft_01.h5,record_370,1532,606.0270278848199,664.9889765899112,1.3852930187806138,1.3708702099098435,0.0,0.0,0.197199252,25.533333333333335,245.34243427239105,0
Aircraft_01.h5,record_371,2295,502.61793986269623,549.5810995068863,0.8603858182615862,0.8740777560098737,0.0,0.0,0.197199252,38.25,304.2590299994014,0
Aircraft_01.h5,record_372,1385,705.5271674835062,774.5696579542528,1.4605370785142529,1.4299851298205921,0.0,0.0,0.2054158875,23.083333333333332,258.28714159802496,0
Aircraft_01.h5,record_373,2914,397.41746032785727,431.93063959690596,0.9414253228784832,0.9785352104819081,0.0,0.0,0.1889826165,48.56666666666667,304.50139527107984,0
Aircraft_01.h5,record_374,2718,536.673880946493,579.9209709981133,0.7300485257650112,0.7357693813404784,0.0,0.0,0.197199252,45.3,382.3912615228597,0
Aircraft_01.h5,record_375,1747,522.3581223709994,572.8783498178134,1.1560851162320893,1.0566999055067887,0.0,0.0,0.1889826165,29.116666666666667,241.08139077977492,0
Aircraft_01.h5,record_376,2648,487.41340207643805,531.9149848703958,0.8323135876079155,0.7786946980163596,0.0,0.0,0.1889826165,44.13333333333333,340.0908794667736,0
Aircraft_01.h5,record_377,2061,568.226532222754,620.1475857445396,1.4424115402483844,1.3940466895212713,0.0,0.0,0.1889826165,34.35,308.5986784449943,0
Aircraft_01.h5,record_378,2119,511.42292973856723,555.1227230568909,1.0430829123904295,1.035755818406286,0.0,0.0,0.197199252,35.31666666666667,284.7562677774967,0
Aircraft_01.h5,record_379,2489,438.9486550658513,478.5404027247955,0.8962500214644196,0.8935034871103015,0.0,0.0,0.197199252,41.483333333333334,287.73233863603406,0
Aircraft_01.h5,record_38,1692,691.5235148214704,747.2245543196312,1.3991360266617967,1.386241426443487,0.0,0.0,0.197199252,28.2,306.72416866358975,0
Aircraft_01.h5,record_380,1336,800.3840481205389,874.3843883608383,2.090106929086826,2.0741232482971705,0.0,0.0,0.197199252,22.266666666666666,281.91884732212657,0
Aircraft_01.h5,record_381,1213,690.0988698020577,754.5663862856521,2.4071482083038584,2.2781953751546418,0.0,0.0,0.197199252,20.216666666666665,220.79585423447642,0
Aircraft_01.h5,record_382,581,408.04716417862994,426.28632509345266,-0.2618463438757315,-0.4154043673215147,0.0,0.0,0.197199252,9.683333333333334,61.07714019841371,0
Aircraft_01.h5,record_383,933,784.3196764743581,866.8713330469367,2.205536998321844,2.165387328192819,0.0,0.0,0.1889826165,15.55,194.10728922794462,0
Aircraft_01.h5,record_384,673,431.9871445483388,447.44974284364935,-0.2756348889578009,-0.20973043206020806,0.0,0.0,0.180765981,11.216666666666667,74.5731739303431,0
Aircraft_01.h5,record_385,1826,681.8603134463746,735.030185830011,1.3143107371199017,1.3036378199531327,0.0,0.0,0.1889826165,30.433333333333334,325.9867490847322,0
Aircraft_01.h5,record_386,1186,762.4515200638516,824.0689298511164,1.5934282702931875,1.5814215300681114,0.0,0.0,0.1889826165,19.766666666666666,237.07908859070739,0
Aircraft_01.h5,record_387,1585,744.5099111503848,805.0864169544632,1.878090106653653,1.863689032714095,0.0,0.0,0.197199252,26.416666666666668,309.4644246631969,0
Aircraft_01.h5,record_388,603,493.2136772103748,525.6740459558076,-0.574528790570481,-0.6137850554245109,0.0,0.0,0.1889826165,10.05,77.41168612117117,0
Aircraft_01.h5,record_389,1463,729.0269118706713,789.253526436998,1.898468387527218,1.8677079282379223,0.0,0.0,0.197199252,24.383333333333333,279.8718433383563,0
Aircraft_01.h5,record_39,1753,633.4686297906674,687.5724657901106,1.2973413676278724,1.2367576586816313,0.0,0.0,0.1889826165,29.216666666666665,291.783768920712,0
Aircraft_01.h5,record_390,1356,766.3037423040237,836.8547547684071,1.4815276248975666,1.4269439038845282,0.0,0.0,0.1889826165,22.6,273.9044173248694,0
Aircraft_01.h5,record_391,904,823.0142065392743,917.9523161026814,2.351808148563496,2.353653809762434,0.0,0.0,0.197199252,15.066666666666666,198.29955338670607,0
Aircraft_01.h5,record_392,473,501.4363192962199,520.7441730403551,-0.32219707983420726,-0.22269395976376327,0.0,0.0,0.180765981,7.883333333333334,60.91883855700215,0
